Creation_Time,Sensor_Time,Arrival_Time,x,y,z
875383744000,875384,1398347068147,0.047884032,0.1436521,9.509769
875393876000,875394,1398347068157,0.038307227,0.12449849,9.509769
875404008000,875404,1398347068167,0.02873042,0.1340753,9.528923
875414102000,875414,1398347068177,0.05746084,0.1436521,9.528923
875424182000,875424,1398347068187,0.038307227,0.095768064,9.5385
875434288000,875434,1398347068197,0.02873042,0.11492168,9.5385
875444440000,875444,1398347068207,0.047884032,0.12449849,9.528923
875454597000,875454,1398347068218,0.038307227,0.15322891,9.548077
875464699000,875464,1398347068228,0.038307227,0.12449849,9.576807
875474788000,875475,1398347068238,0.009576807,0.1340753,9.528923
875484860000,875485,1398347068248,0.019153614,0.11492168,9.528923
875494981000,875495,1398347068258,0.02873042,0.1436521,9.509769
875505149000,875505,1398347068268,0.047884032,0.17238252,9.509769
875515179000,875515,1398347068278,0.047884032,0.1436521,9.519346
875525284000,875525,1398347068288,0.038307227,0.1436521,9.461885
875535443000,875535,1398347068298,0.038307227,0.16280572,9.490616
875545566000,875545,1398347068309,0.019153614,0.1436521,9.490616
875555691000,875556,1398347068319,0.009576807,0.1436521,9.509769
875565750000,875565,1398347068329,0.009576807,0.1436521,9.5385
875575999000,875576,1398347068339,0.02873042,0.1436521,9.5385
875587594000,875588,1398347068351,0.047884032,0.11492168,9.481039
875596060000,875596,1398347068359,0.038307227,0.11492168,9.519346
875607472000,875607,1398347068370,0.02873042,0.10534488,9.519346
875616896000,875617,1398347068380,0.02873042,0.12449849,9.5385
875627013000,875627,1398347068390,0.05746084,0.095768064,9.5385
875637095000,875637,1398347068400,0.038307227,0.11492168,9.509769
875647202000,875647,1398347068410,0.05746084,0.11492168,9.509769
875657298000,875664,1398347068427,0.038307227,0.1436521,9.509769
875667405000,875667,1398347068430,0.047884032,0.1436521,9.481039
875677513000,875677,1398347068441,0.038307227,0.1340753,9.519346
875687617000,875688,1398347068451,0.038307227,0.1436521,9.5385
875697696000,875697,1398347068461,0.009576807,0.1340753,9.519346
875707802000,875708,1398347068471,0.009576807,0.1340753,9.528923
875717883000,875718,1398347068481,0.009576807,0.10534488,9.56723
875728001000,875728,1398347068491,0.019153614,0.12449849,9.5385
875738125000,875738,1398347068501,0.038307227,0.11492168,9.548077
875748193000,875748,1398347068511,0.047884032,0.12449849,9.490616
875758339000,875758,1398347068521,0.038307227,0.1340753,9.500193
875768444000,875768,1398347068531,0.05746084,0.12449849,9.519346
875778565000,875778,1398347068542,0.047884032,0.12449849,9.548077
875788714000,875789,1398347068552,0.038307227,0.12449849,9.519346
875798796000,875799,1398347068562,0.076614454,0.1436521,9.528923
875808927000,875809,1398347068572,0.05746084,0.12449849,9.528923
875818990000,875819,1398347068582,0.02873042,0.12449849,9.519346
875829132000,875829,1398347068592,0.02873042,0.1340753,9.519346
875839271000,875839,1398347068602,0.047884032,0.095768064,9.519346
875859651000,875859,1398347068623,0.05746084,0.08619126,9.509769
875869603000,875869,1398347068633,0.076614454,0.095768064,9.519346
875879687000,875879,1398347068643,0.05746084,0.11492168,9.500193
875889856000,875890,1398347068653,0.076614454,0.11492168,9.528923
875899933000,875900,1398347068663,0.076614454,0.11492168,9.519346
875910073000,875910,1398347068673,0.05746084,0.095768064,9.490616
875920134000,875920,1398347068683,0.05746084,0.10534488,9.528923
875930245000,875930,1398347068693,0.05746084,0.1340753,9.519346
875940361000,875940,1398347068703,0.047884032,0.12449849,9.557653
875950543000,875950,1398347068714,0.05746084,0.15322891,9.528923
875960657000,875960,1398347068724,0.038307227,0.12449849,9.5385
875970892000,875971,1398347068734,0.038307227,0.15322891,9.5385
875980846000,875981,1398347068744,0.047884032,0.1436521,9.519346
875990946000,875991,1398347068754,0.038307227,0.1340753,9.528923
876001025000,876001,1398347068764,0.02873042,0.12449849,9.528923
876011148000,876011,1398347068774,0.009576807,0.1340753,9.500193
876021271000,876021,1398347068784,0.02873042,0.17238252,9.500193
876031393000,876031,1398347068794,0.02873042,0.15322891,9.500193
876041515000,876041,1398347068805,0.06703765,0.12449849,9.471462
876051590000,876051,1398347068815,0.047884032,0.1436521,9.481039
876061738000,876062,1398347068825,0.047884032,0.11492168,9.471462
876071863000,876072,1398347068835,0.047884032,0.10534488,9.481039
876081955000,876082,1398347068845,0.076614454,0.1340753,9.500193
876092072000,876092,1398347068855,0.076614454,0.1340753,9.528923
876102164000,876102,1398347068865,0.06703765,0.12449849,9.528923
876112304000,876112,1398347068875,0.038307227,0.1340753,9.481039
876122404000,876122,1398347068885,0.05746084,0.11492168,9.519346
876132524000,876132,1398347068895,0.038307227,0.1436521,9.5385
876142643000,876142,1398347068906,0.02873042,0.12449849,9.519346
876152717000,876153,1398347068916,0.05746084,0.17238252,9.519346
876162858000,876163,1398347068926,0.038307227,0.17238252,9.509769
876172981000,876173,1398347068936,0.02873042,0.18195933,9.528923
876183075000,876183,1398347068946,0.019153614,0.18195933,9.56723
876193166000,876193,1398347068956,0.019153614,0.16280572,9.56723
876203272000,876203,1398347068966,0.038307227,0.1436521,9.56723
876213425000,876213,1398347068976,0.02873042,0.15322891,9.528923
876223502000,876223,1398347068987,0.06703765,0.1340753,9.528923
876233643000,876233,1398347068997,0.06703765,0.1340753,9.509769
876243765000,876244,1398347069007,0.076614454,0.1436521,9.528923
876253847000,876254,1398347069017,0.05746084,0.1436521,9.490616
876263978000,876264,1398347069027,0.047884032,0.15322891,9.509769
876274089000,876274,1398347069037,0.038307227,0.15322891,9.509769
876284180000,876284,1398347069047,0.009576807,0.15322891,9.509769
876294316000,876294,1398347069057,0.038307227,0.1436521,9.509769
876304588000,876304,1398347069068,0.038307227,0.11492168,9.519346
876314673000,876314,1398347069078,0.02873042,0.11492168,9.500193
876324752000,876325,1398347069088,0.009576807,0.1340753,9.481039
876334849000,876335,1398347069098,0.02873042,0.1340753,9.481039
876345000000,876345,1398347069108,0.047884032,0.076614454,9.509769
876355135000,876355,1398347069118,0.047884032,0.10534488,9.500193
876365210000,876365,1398347069128,0.038307227,0.10534488,9.500193
876375327000,876375,1398347069138,0.02873042,0.12449849,9.548077
876385423000,876385,1398347069148,0.038307227,0.12449849,9.548077
876395570000,876395,1398347069159,0.02873042,0.1436521,9.528923
876405682000,876406,1398347069169,0.038307227,0.1436521,9.5385
876415788000,876416,1398347069179,0.009576807,0.1340753,9.528923
876425913000,876426,1398347069189,0.02873042,0.16280572,9.471462
876446084000,876446,1398347069209,0.019153614,0.16280572,9.519346
876456210000,876456,1398347069219,0.047884032,0.15322891,9.528923
876466279000,876466,1398347069229,0.02873042,0.1436521,9.557653
876476474000,876476,1398347069239,0.038307227,0.16280572,9.576807
876486510000,876486,1398347069249,0.019153614,0.15322891,9.557653
876496583000,876496,1398347069260,0.038307227,0.10534488,9.5385
876506829000,876507,1398347069270,0.05746084,0.095768064,9.5385
876516776000,876516,1398347069280,0.009576807,0.11492168,9.528923
876526882000,876527,1398347069290,0.02873042,0.11492168,9.528923
876536972000,876537,1398347069300,0.06703765,0.11492168,9.519346
876547084000,876547,1398347069310,0.047884032,0.10534488,9.509769
876557190000,876557,1398347069320,0.06703765,0.10534488,9.500193
876567274000,876567,1398347069330,0.047884032,0.12449849,9.519346
876577389000,876577,1398347069340,0.02873042,0.12449849,9.509769
876587580000,876587,1398347069351,0.02873042,0.1340753,9.548077
876597587000,876597,1398347069361,0.047884032,0.16280572,9.548077
876607694000,876607,1398347069371,0.076614454,0.15322891,9.528923
876617785000,876618,1398347069381,0.076614454,0.1340753,9.528923
876627901000,876628,1398347069391,0.06703765,0.10534488,9.519346
876638038000,876638,1398347069401,0.08619126,0.11492168,9.490616
876648100000,876648,1398347069411,0.06703765,0.11492168,9.490616
876658203000,876658,1398347069421,0.06703765,0.15322891,9.528923
876668269000,876668,1398347069431,0.076614454,0.15322891,9.528923
876678392000,876678,1398347069441,0.05746084,0.15322891,9.576807
876688520000,876688,1398347069452,0.038307227,0.1436521,9.548077
876698588000,876698,1398347069462,0.047884032,0.1436521,9.5385
876708709000,876708,1398347069472,0.05746084,0.17238252,9.5385
876718818000,876719,1398347069482,0.038307227,0.1340753,9.548077
876728960000,876729,1398347069492,0.019153614,0.16280572,9.576807
876739097000,876739,1398347069502,0.02873042,0.11492168,9.56723
876749180000,876749,1398347069512,0.038307227,0.11492168,9.528923
876759300000,876759,1398347069522,0.038307227,0.08619126,9.56723
876769406000,876769,1398347069532,0.038307227,0.12449849,9.5385
876779530000,876779,1398347069542,0.019153614,0.1436521,9.528923
876789669000,876790,1398347069553,0.038307227,0.12449849,9.519346
876799740000,876799,1398347069563,0.047884032,0.10534488,9.528923
876809878000,876810,1398347069573,0.047884032,0.10534488,9.519346
876819957000,876820,1398347069583,0.047884032,0.12449849,9.528923
876830089000,876830,1398347069593,0.047884032,0.12449849,9.5385
876840241000,876840,1398347069603,0.076614454,0.12449849,9.519346
876850337000,876850,1398347069613,0.05746084,0.11492168,9.481039
876860441000,876860,1398347069623,0.038307227,0.1340753,9.490616
876870528000,876871,1398347069634,0.038307227,0.10534488,9.500193
876880660000,876880,1398347069644,0.038307227,0.10534488,9.5385
876890779000,876891,1398347069654,0.047884032,0.12449849,9.509769
876900868000,876901,1398347069664,0.038307227,0.12449849,9.5385
876910994000,876911,1398347069674,0.009576807,0.12449849,9.548077
876921270000,876921,1398347069684,0.019153614,0.1436521,9.509769
876931335000,876931,1398347069694,0.038307227,0.1340753,9.500193
876941454000,876941,1398347069704,0.02873042,0.1340753,9.509769
876951529000,876951,1398347069715,0.02873042,0.15322891,9.519346
876961667000,876961,1398347069725,0.02873042,0.15322891,9.548077
876971797000,876972,1398347069735,0.02873042,0.15322891,9.509769
876981897000,876982,1398347069745,0.047884032,0.12449849,9.481039
876992006000,876992,1398347069755,0.047884032,0.15322891,9.509769
877012236000,877012,1398347069775,0.038307227,0.15322891,9.509769
877022341000,877022,1398347069785,0.02873042,0.12449849,9.519346
877032452000,877032,1398347069795,0.009576807,0.12449849,9.528923
877042574000,877042,1398347069806,0.02873042,0.1340753,9.519346
877052669000,877052,1398347069816,0.02873042,0.10534488,9.5385
877062796000,877063,1398347069826,0.038307227,0.10534488,9.528923
877072924000,877073,1398347069836,0.019153614,0.11492168,9.509769
877083017000,877083,1398347069846,0.019153614,0.12449849,9.519346
877093186000,877093,1398347069856,0.019153614,0.1340753,9.519346
877103235000,877103,1398347069866,0.019153614,0.11492168,9.519346
877113359000,877113,1398347069876,0.02873042,0.095768064,9.509769
877123463000,877123,1398347069886,0.02873042,0.11492168,9.557653
877133569000,877133,1398347069897,0.038307227,0.12449849,9.5385
877143691000,877143,1398347069907,0.009576807,0.1340753,9.5385
877153779000,877154,1398347069917,0.009576807,0.11492168,9.519346
877163908000,877164,1398347069927,0.02873042,0.11492168,9.500193
877174025000,877174,1398347069937,0.019153614,0.12449849,9.509769
877184097000,877184,1398347069947,0.047884032,0.17238252,9.528923
877194241000,877194,1398347069957,0.02873042,0.15322891,9.557653
877204362000,877204,1398347069967,0.02873042,0.1340753,9.528923
877214458000,877214,1398347069977,0.047884032,0.12449849,9.481039
877224532000,877224,1398347069988,0.038307227,0.11492168,9.481039
877234661000,877234,1398347069998,0.02873042,0.11492168,9.500193
877244790000,877245,1398347070008,0.02873042,0.076614454,9.519346
877255180000,877255,1398347070018,0.02873042,0.1340753,9.509769
877265087000,877265,1398347070028,0.038307227,0.12449849,9.5385
877275145000,877275,1398347070038,0.038307227,0.17238252,9.519346
877285239000,877285,1398347070048,0.038307227,0.1436521,9.528923
877305496000,877305,1398347070069,0.06703765,0.15322891,9.500193
877315588000,877315,1398347070079,0.10534488,0.11492168,9.528923
877325714000,877326,1398347070089,0.076614454,0.1340753,9.481039
877335785000,877336,1398347070099,0.06703765,0.15322891,9.500193
877345936000,877346,1398347070109,0.038307227,0.15322891,9.519346
877356060000,877356,1398347070119,0.02873042,0.12449849,9.509769
877366152000,877366,1398347070129,0.02873042,0.1340753,9.500193
877376305000,877376,1398347070139,0.05746084,0.1340753,9.433155
877386387000,877386,1398347070149,0.038307227,0.10534488,9.481039
877396497000,877396,1398347070160,0.038307227,0.10534488,9.452309
877406642000,877406,1398347070170,0.02873042,0.11492168,9.481039
877416725000,877416,1398347070180,0.05746084,0.11492168,9.481039
877426944000,877427,1398347070190,0.038307227,0.1340753,9.461885
877437061000,877437,1398347070200,0.009576807,0.10534488,9.519346
877447161000,877447,1398347070210,0.019153614,0.11492168,9.519346
877457343000,877457,1398347070220,0.019153614,0.1436521,9.490616
877467486000,877467,1398347070230,0.038307227,0.1436521,9.519346
877477626000,877477,1398347070241,0.047884032,0.1340753,9.490616
877487728000,877488,1398347070251,0.038307227,0.10534488,9.5385
877497843000,877498,1398347070261,0.047884032,0.08619126,9.548077
877507948000,877508,1398347070271,0.05746084,0.08619126,9.548077
877518045000,877518,1398347070281,0.047884032,0.095768064,9.509769
877528192000,877528,1398347070291,0.038307227,0.10534488,9.548077
877538416000,877538,1398347070302,0.05746084,0.1436521,9.528923
877548425000,877548,1398347070311,0.047884032,0.1340753,9.500193
877558539000,877558,1398347070322,0.047884032,0.12449849,9.500193
877568631000,877568,1398347070332,0.05746084,0.11492168,9.500193
877578765000,877579,1398347070342,0.076614454,0.11492168,9.528923
877588893000,877589,1398347070352,0.076614454,0.1436521,9.528923
877598986000,877599,1398347070362,0.038307227,0.1436521,9.528923
877609094000,877609,1398347070372,0.038307227,0.1340753,9.528923
877619167000,877619,1398347070382,0.06703765,0.12449849,9.548077
877629282000,877629,1398347070392,0.06703765,0.1340753,9.5385
877639406000,877639,1398347070403,0.047884032,0.12449849,9.5385
877649474000,877649,1398347070412,0.02873042,0.10534488,9.5385
877659584000,877659,1398347070423,0.038307227,0.1340753,9.519346
877669662000,877669,1398347070433,0.038307227,0.1436521,9.5385
877679776000,877680,1398347070443,0.038307227,0.12449849,9.509769
877689942000,877690,1398347070453,0.02873042,0.16280572,9.509769
877700155000,877700,1398347070463,0.038307227,0.16280572,9.5385
877710320000,877710,1398347070473,0.06703765,0.1436521,9.528923
877720407000,877720,1398347070483,0.076614454,0.1340753,9.5385
877730569000,877730,1398347070494,0.06703765,0.11492168,9.528923
877740714000,877741,1398347070504,0.06703765,0.095768064,9.528923
877750871000,877751,1398347070514,0.076614454,0.10534488,9.528923
877760997000,877761,1398347070524,0.047884032,0.12449849,9.5385
877771112000,877771,1398347070534,0.06703765,0.10534488,9.5385
877781194000,877781,1398347070544,0.038307227,0.10534488,9.519346
877791348000,877791,1398347070554,0.038307227,0.12449849,9.56723
877801428000,877801,1398347070564,0.02873042,0.15322891,9.528923
877811573000,877811,1398347070575,0.02873042,0.12449849,9.557653
877821671000,877822,1398347070585,0.02873042,0.10534488,9.5385
877831780000,877832,1398347070595,0.047884032,0.1436521,9.500193
877841900000,877842,1398347070605,0.038307227,0.15322891,9.500193
877851989000,877852,1398347070615,0.047884032,0.1340753,9.500193
877862122000,877862,1398347070625,0.047884032,0.12449849,9.509769
877872253000,877872,1398347070635,0.038307227,0.12449849,9.461885
877882347000,877882,1398347070645,0.02873042,0.12449849,9.452309
877892467000,877892,1398347070655,0.02873042,0.10534488,9.490616
877902554000,877902,1398347070666,0.02873042,0.11492168,9.471462
877912695000,877912,1398347070676,0.009576807,0.10534488,9.490616
877922795000,877923,1398347070686,0.047884032,0.1340753,9.519346
877932873000,877933,1398347070696,0.05746084,0.12449849,9.500193
877942989000,877943,1398347070706,0.047884032,0.11492168,9.481039
877953110000,877953,1398347070716,0.02873042,0.12449849,9.548077
877963245000,877963,1398347070726,0.05746084,0.15322891,9.576807
877973393000,877973,1398347070736,0.047884032,0.15322891,9.528923
877983470000,877983,1398347070746,0.076614454,0.1436521,9.509769
877993737000,877994,1398347070757,0.047884032,0.11492168,9.519346
878003837000,878004,1398347070767,0.05746084,0.12449849,9.528923
878013945000,878014,1398347070777,0.038307227,0.1436521,9.528923
878024092000,878024,1398347070787,0.02873042,0.12449849,9.519346
878034210000,878034,1398347070797,0.038307227,0.16280572,9.519346
878044354000,878044,1398347070807,0.038307227,0.1340753,9.500193
878054462000,878054,1398347070818,0.0,0.12449849,9.500193
878064566000,878064,1398347070828,0.038307227,0.12449849,9.519346
878074684000,878074,1398347070838,0.038307227,0.1436521,9.56723
878084760000,878085,1398347070848,0.02873042,0.12449849,9.519346
878094914000,878095,1398347070858,0.019153614,0.17238252,9.500193
878105202000,878105,1398347070868,0.02873042,0.18195933,9.5385
878115128000,878115,1398347070878,0.009576807,0.17238252,9.5385
878125213000,878125,1398347070888,0.02873042,0.1436521,9.528923
878135316000,878135,1398347070898,0.009576807,0.12449849,9.5385
878145467000,878145,1398347070908,0.047884032,0.1340753,9.528923
878155596000,878155,1398347070919,0.02873042,0.1436521,9.519346
878165688000,878165,1398347070929,0.009576807,0.12449849,9.528923
878175809000,878176,1398347070939,0.047884032,0.1436521,9.557653
878185895000,878186,1398347070949,0.047884032,0.16280572,9.548077
878196031000,878196,1398347070959,0.047884032,0.1436521,9.528923
878206160000,878206,1398347070969,0.038307227,0.1436521,9.528923
878216258000,878216,1398347070979,0.019153614,0.1436521,9.509769
878226385000,878226,1398347070989,0.05746084,0.15322891,9.509769
878236458000,878236,1398347070999,0.05746084,0.16280572,9.490616
878246603000,878246,1398347071010,0.05746084,0.1436521,9.528923
878256732000,878257,1398347071020,0.047884032,0.095768064,9.500193
878266821000,878267,1398347071030,0.076614454,0.10534488,9.500193
878276963000,878277,1398347071040,0.05746084,0.1340753,9.490616
878287087000,878287,1398347071050,0.009576807,0.1436521,9.509769
878297196000,878297,1398347071060,0.047884032,0.1340753,9.509769
878307360000,878307,1398347071070,0.047884032,0.1340753,9.528923
878317463000,878317,1398347071080,0.038307227,0.10534488,9.5385
878327592000,878327,1398347071091,0.019153614,0.1340753,9.548077
878337813000,878338,1398347071101,0.009576807,0.12449849,9.548077
878347813000,878348,1398347071111,0.02873042,0.16280572,9.5385
878357927000,878358,1398347071121,0.02873042,0.15322891,9.519346
878368006000,878368,1398347071131,0.06703765,0.16280572,9.509769
878378154000,878378,1398347071141,0.08619126,0.1340753,9.557653
878388260000,878388,1398347071151,0.076614454,0.1436521,9.519346
878398368000,878398,1398347071161,0.076614454,0.1436521,9.490616
878408479000,878408,1398347071172,0.019153614,0.16280572,9.481039
878418571000,878418,1398347071182,0.047884032,0.11492168,9.500193
878428717000,878429,1398347071192,0.038307227,0.1340753,9.5385
878438826000,878439,1398347071202,0.038307227,0.1340753,9.528923
878448936000,878449,1398347071212,0.038307227,0.16280572,9.528923
878459048000,878459,1398347071222,0.009576807,0.1436521,9.490616
878469134000,878469,1398347071232,0.019153614,0.12449849,9.528923
878479280000,878479,1398347071242,0.009576807,0.12449849,9.519346
878489414000,878489,1398347071253,0.019153614,0.11492168,9.5385
878499502000,878499,1398347071262,0.019153614,0.095768064,9.509769
878509614000,878509,1398347071273,0.019153614,0.12449849,9.528923
878519713000,878520,1398347071283,0.009576807,0.15322891,9.548077
878529847000,878530,1398347071293,0.019153614,0.15322891,9.528923
878539991000,878540,1398347071303,0.038307227,0.1436521,9.528923
878550079000,878550,1398347071313,0.019153614,0.15322891,9.500193
878560264000,878560,1398347071323,0.038307227,0.11492168,9.528923
878570304000,878570,1398347071333,0.06703765,0.11492168,9.528923
878580502000,878580,1398347071343,0.095768064,0.12449849,9.528923
878590668000,878590,1398347071354,0.10534488,0.15322891,9.481039
878600876000,878601,1398347071364,0.06703765,0.15322891,9.509769
878610866000,878611,1398347071374,0.047884032,0.15322891,9.528923
878620946000,878621,1398347071384,0.05746084,0.15322891,9.5385
878631052000,878631,1398347071394,0.038307227,0.15322891,9.557653
878641155000,878641,1398347071404,0.02873042,0.1436521,9.557653
878651240000,878651,1398347071414,0.05746084,0.11492168,9.5385
878661352000,878661,1398347071424,0.05746084,0.15322891,9.509769
878671568000,878671,1398347071435,0.038307227,0.12449849,9.548077
878681648000,878681,1398347071445,0.06703765,0.10534488,9.519346
878691797000,878692,1398347071455,0.047884032,0.15322891,9.500193
878701857000,878702,1398347071465,0.047884032,0.11492168,9.500193
878711989000,878712,1398347071475,0.06703765,0.11492168,9.481039
878722110000,878722,1398347071485,0.06703765,0.11492168,9.461885
878732229000,878732,1398347071495,0.06703765,0.11492168,9.481039
878742355000,878742,1398347071505,0.06703765,0.1340753,9.519346
878752441000,878752,1398347071515,0.076614454,0.15322891,9.509769
878762578000,878762,1398347071526,0.06703765,0.1340753,9.500193
878772724000,878773,1398347071536,0.076614454,0.16280572,9.490616
878782777000,878783,1398347071546,0.047884032,0.16280572,9.528923
878792933000,878793,1398347071556,0.06703765,0.11492168,9.528923
878813116000,878813,1398347071576,0.076614454,0.12449849,9.490616
878823240000,878823,1398347071586,0.06703765,0.095768064,9.519346
878833359000,878833,1398347071596,0.076614454,0.11492168,9.519346
878843529000,878843,1398347071607,0.05746084,0.10534488,9.500193
878853561000,878853,1398347071617,0.02873042,0.095768064,9.509769
878863701000,878863,1398347071627,0.047884032,0.05746084,9.519346
878873848000,878874,1398347071637,0.047884032,0.095768064,9.509769
878883979000,878884,1398347071647,0.038307227,0.10534488,9.5385
878894105000,878894,1398347071657,0.02873042,0.12449849,9.5385
878904198000,878904,1398347071667,0.047884032,0.11492168,9.490616
878914320000,878914,1398347071677,0.047884032,0.095768064,9.500193
878924399000,878924,1398347071687,0.038307227,0.12449849,9.500193
878934506000,878934,1398347071698,0.02873042,0.11492168,9.528923
878944652000,878944,1398347071708,0.02873042,0.12449849,9.5385
878954885000,878955,1398347071718,0.019153614,0.1436521,9.519346
878964924000,878965,1398347071728,0.009576807,0.1436521,9.519346
878975082000,878975,1398347071738,0.02873042,0.1340753,9.519346
878985128000,878985,1398347071748,0.019153614,0.12449849,9.481039
878995271000,878995,1398347071758,0.02873042,0.1436521,9.519346
879005551000,879005,1398347071769,0.047884032,0.15322891,9.519346
879015489000,879015,1398347071778,0.02873042,0.12449849,9.557653
879025611000,879025,1398347071789,0.047884032,0.1340753,9.586384
879035682000,879035,1398347071799,0.05746084,0.1436521,9.548077
879045833000,879046,1398347071809,0.047884032,0.11492168,9.5385
879055963000,879056,1398347071819,0.02873042,0.1340753,9.557653
879066053000,879066,1398347071829,0.019153614,0.15322891,9.519346
879076182000,879076,1398347071839,0.02873042,0.12449849,9.548077
879086258000,879086,1398347071849,0.038307227,0.1340753,9.528923
879096402000,879096,1398347071859,0.05746084,0.10534488,9.56723
879106527000,879106,1398347071870,0.038307227,0.10534488,9.519346
879116623000,879116,1398347071880,0.019153614,0.12449849,9.490616
879126912000,879127,1398347071890,0.0,0.10534488,9.548077
879136844000,879137,1398347071900,0.009576807,0.11492168,9.5385
879146931000,879147,1398347071910,0.02873042,0.1340753,9.5385
879157111000,879157,1398347071920,0.038307227,0.1340753,9.509769
879167115000,879167,1398347071930,0.038307227,0.11492168,9.519346
879177225000,879177,1398347071940,0.038307227,0.12449849,9.500193
879187330000,879188,1398347071951,0.02873042,0.12449849,9.548077
879197418000,879197,1398347071960,0.047884032,0.1436521,9.576807
879207557000,879207,1398347071971,0.05746084,0.1436521,9.557653
879217645000,879217,1398347071981,0.038307227,0.1340753,9.519346
879227750000,879228,1398347071991,0.047884032,0.12449849,9.519346
879237987000,879238,1398347072001,0.047884032,0.15322891,9.509769
879248002000,879248,1398347072011,0.047884032,0.1340753,9.481039
879258132000,879258,1398347072021,0.06703765,0.10534488,9.509769
879268211000,879268,1398347072031,0.05746084,0.11492168,9.528923
879278355000,879278,1398347072041,0.038307227,0.12449849,9.576807
879288568000,879288,1398347072052,0.009576807,0.11492168,9.56723
879298586000,879298,1398347072062,0.02873042,0.12449849,9.509769
879308694000,879308,1398347072072,0.02873042,0.12449849,9.528923
879318785000,879319,1398347072082,0.05746084,0.12449849,9.548077
879328935000,879329,1398347072092,0.076614454,0.11492168,9.548077
879339076000,879339,1398347072102,0.05746084,0.12449849,9.528923
879349158000,879349,1398347072112,0.047884032,0.1340753,9.548077
879359285000,879359,1398347072122,0.009576807,0.12449849,9.500193
879369365000,879369,1398347072132,0.0,0.11492168,9.5385
879379512000,879379,1398347072143,0.0,0.10534488,9.528923
879389639000,879390,1398347072153,0.009576807,0.10534488,9.528923
879399740000,879399,1398347072163,0.009576807,0.11492168,9.548077
879410165000,879410,1398347072174,0.038307227,0.1436521,9.519346
879420291000,879420,1398347072184,0.009576807,0.11492168,9.528923
879430516000,879431,1398347072194,0.047884032,0.15322891,9.5385
879440722000,879441,1398347072204,0.038307227,0.1340753,9.500193
879450987000,879451,1398347072214,0.038307227,0.15322891,9.519346
879461062000,879461,1398347072224,0.038307227,0.1436521,9.519346
879471236000,879471,1398347072235,0.05746084,0.15322891,9.528923
879481098000,879481,1398347072244,0.05746084,0.11492168,9.528923
879491199000,879491,1398347072254,0.038307227,0.11492168,9.509769
879501282000,879501,1398347072264,0.02873042,0.12449849,9.519346
879511389000,879511,1398347072274,0.02873042,0.12449849,9.509769
879521641000,879522,1398347072285,0.019153614,0.12449849,9.557653
879531688000,879531,1398347072295,0.019153614,0.1436521,9.500193
879541815000,879542,1398347072305,0.02873042,0.1340753,9.500193
879551883000,879552,1398347072315,0.02873042,0.15322891,9.490616
879562043000,879562,1398347072325,0.038307227,0.1340753,9.519346
879572176000,879572,1398347072335,0.019153614,0.11492168,9.481039
879582262000,879582,1398347072345,-0.009576807,0.10534488,9.519346
879592386000,879592,1398347072355,0.0,0.12449849,9.528923
879602458000,879602,1398347072365,0.019153614,0.12449849,9.519346
879612579000,879612,1398347072376,0.009576807,0.15322891,9.528923
879622700000,879623,1398347072386,0.02873042,0.1340753,9.576807
879632768000,879632,1398347072396,0.047884032,0.16280572,9.519346
879642879000,879643,1398347072406,0.038307227,0.15322891,9.500193
879652957000,879653,1398347072416,0.038307227,0.12449849,9.509769
879663083000,879663,1398347072426,0.019153614,0.15322891,9.528923
879673262000,879673,1398347072436,0.038307227,0.15322891,9.528923
879683341000,879683,1398347072446,0.038307227,0.12449849,9.5385
879693636000,879693,1398347072457,0.02873042,0.1340753,9.519346
879703554000,879703,1398347072467,0.02873042,0.12449849,9.519346
879713695000,879713,1398347072477,0.047884032,0.095768064,9.5385
879723798000,879724,1398347072487,0.047884032,0.11492168,9.5385
879733910000,879734,1398347072497,0.047884032,0.10534488,9.5385
879744033000,879744,1398347072507,0.019153614,0.12449849,9.548077
879754124000,879754,1398347072517,0.02873042,0.1340753,9.519346
879764256000,879764,1398347072527,0.05746084,0.095768064,9.509769
879774376000,879774,1398347072537,0.047884032,0.12449849,9.509769
879784502000,879784,1398347072547,0.047884032,0.12449849,9.519346
879794607000,879794,1398347072558,0.047884032,0.17238252,9.509769
879804730000,879805,1398347072568,0.05746084,0.18195933,9.528923
879814833000,879815,1398347072578,0.038307227,0.1436521,9.519346
879824905000,879825,1398347072588,0.038307227,0.1436521,9.5385
879835100000,879835,1398347072598,0.047884032,0.1340753,9.490616
879845171000,879845,1398347072608,0.047884032,0.17238252,9.490616
879855386000,879855,1398347072618,0.02873042,0.1436521,9.519346
879865427000,879865,1398347072628,0.02873042,0.19153613,9.519346
879875546000,879875,1398347072639,0.047884032,0.1340753,9.528923
879885627000,879885,1398347072649,0.06703765,0.11492168,9.557653
879895771000,879896,1398347072659,0.05746084,0.10534488,9.528923
879905914000,879906,1398347072669,0.038307227,0.10534488,9.528923
879915995000,879916,1398347072679,0.0,0.11492168,9.490616
879926114000,879926,1398347072689,0.019153614,0.11492168,9.490616
879936195000,879936,1398347072699,0.047884032,0.15322891,9.519346
879946341000,879946,1398347072709,0.05746084,0.12449849,9.5385
879956463000,879956,1398347072720,0.038307227,0.11492168,9.548077
879966557000,879966,1398347072729,0.047884032,0.12449849,9.557653
879976677000,879977,1398347072740,0.06703765,0.15322891,9.56723
879986758000,879987,1398347072750,0.06703765,0.12449849,9.557653
